lat,lon,FD,ID,RR1,TN,TX
43.75,-109.75,10.0,6.0,1.0,258.85065,273.1087
43.75,-109.25,10.0,5.0,0.0,259.6916,273.39676
43.75,-108.75,10.0,2.0,0.0,262.66962,275.4887
43.75,-108.25,10.0,0.0,0.0,265.2807,277.3156
43.75,-107.75,10.0,0.0,1.0,265.9509,277.31998
43.75,-107.25,10.0,0.0,1.0,264.97287,276.07892
43.75,-106.75,10.0,0.0,1.0,266.0661,277.08795
43.75,-106.25,10.0,0.0,0.0,266.7434,277.89667
43.75,-105.75,10.0,0.0,0.0,266.19232,277.64136
43.75,-105.25,10.0,0.0,0.0,266.22125,278.13177
43.75,-104.75,10.0,0.0,0.0,266.5757,278.7682
43.75,-104.25,10.0,0.0,0.0,266.7151,278.93192
43.75,-103.75,10.0,1.0,0.0,265.47473,277.6241
43.75,-103.25,10.0,0.0,0.0,267.26715,278.98193
43.75,-102.75,10.0,1.0,0.0,267.7966,278.82104
43.75,-102.25,10.0,1.0,0.0,267.2945,278.14374
43.75,-101.75,10.0,1.0,0.0,267.0844,277.92755
43.75,-101.25,10.0,1.0,0.0,266.78546,277.5073
43.75,-100.75,10.0,1.0,0.0,266.3914,277.14136
43.75,-100.25,10.0,1.0,0.0,266.12976,276.8311
43.75,-99.75,10.0,1.0,0.0,265.80618,276.4854
43.75,-99.25,10.0,1.0,0.0,265.37323,276.06363
43.75,-98.75,10.0,1.0,0.0,265.27753,275.5755
43.75,-98.25,10.0,1.0,0.0,265.89438,275.49463
43.75,-97.75,10.0,1.0,1.0,266.21643,275.17487
43.75,-97.25,10.0,3.0,1.0,265.28912,274.3371
43.75,-96.75,10.0,3.0,1.0,264.57153,273.67218
43.75,-96.25,10.0,4.0,1.0,263.7662,273.20023
43.75,-95.75,10.0,7.0,1.0,263.46298,272.6164
43.75,-95.25,10.0,7.0,1.0,263.72345,272.40842
43.75,-94.75,10.0,8.0,1.0,264.01337,272.1772
43.75,-94.25,10.0,8.0,0.0,263.99615,271.88617
43.75,-93.75,10.0,8.0,0.0,263.77582,271.5235
43.75,-93.25,10.0,9.0,0.0,263.60617,271.03174
43.75,-92.75,10.0,9.0,0.0,263.64288,270.8634
43.75,-92.25,10.0,9.0,0.0,263.76907,270.99536
43.75,-91.75,10.0,8.0,0.0,263.99057,271.5185
43.75,-91.25,10.0,6.0,0.0,264.0849,271.89948
43.75,-90.75,10.0,8.0,0.0,263.34137,271.61694
43.75,-90.25,10.0,8.0,0.0,263.05865,271.5617
43.75,-89.75,10.0,7.0,0.0,262.98697,271.74103
43.75,-89.25,10.0,7.0,0.0,263.07513,271.7999
43.75,-88.75,10.0,7.0,0.0,263.27017,271.58896
43.75,-88.25,10.0,7.0,0.0,263.96063,271.60825
43.75,-87.75,10.0,7.0,0.0,264.93018,272.20755
43.75,-87.25,10.0,7.0,0.0,264.1873,272.50595
43.75,-86.75,10.0,7.0,2.0,264.13016,272.42505
43.75,-86.25,10.0,6.0,2.0,265.65094,272.48236
43.75,-85.75,10.0,6.0,2.0,264.3469,272.1211
43.75,-85.25,10.0,7.0,1.0,263.25293,271.6563
43.75,-84.75,10.0,7.0,1.0,263.27155,271.45703
43.75,-84.25,10.0,7.0,1.0,263.19537,271.42352
43.75,-83.75,10.0,7.0,1.0,263.24277,271.5371
43.75,-83.25,10.0,7.0,1.0,263.274,271.41565
43.75,-82.75,10.0,9.0,3.0,263.45358,271.07965
43.75,-82.25,10.0,10.0,3.0,262.31198,270.42633
43.75,-81.75,10.0,10.0,3.0,263.27454,270.16095
43.75,-81.25,10.0,10.0,1.0,261.3439,268.8567
43.75,-80.75,10.0,10.0,1.0,260.24725,268.00812
43.75,-80.25,10.0,10.0,3.0,259.30878,267.86642
43.75,-79.75,10.0,10.0,3.0,259.5623,268.5395
43.75,-79.25,10.0,10.0,2.0,261.221,269.23907
43.75,-78.75,10.0,10.0,3.0,259.6897,269.33066
43.75,-78.25,10.0,10.0,3.0,259.14224,269.1289
43.75,-77.75,10.0,10.0,3.0,258.60126,268.8539
43.75,-77.25,10.0,10.0,3.0,258.1637,268.53043
43.75,-76.75,10.0,10.0,3.0,257.84756,268.50546
43.75,-76.25,10.0,9.0,3.0,259.3159,269.20462
43.75,-75.75,10.0,10.0,3.0,256.28754,267.7565
43.75,-75.25,10.0,10.0,3.0,254.85214,267.01703
43.75,-74.75,10.0,10.0,3.0,253.23283,266.08817
43.75,-74.25,10.0,10.0,3.0,252.14075,265.55722
43.75,-73.75,10.0,10.0,3.0,254.2957,266.755
43.75,-73.25,10.0,10.0,3.0,254.99915,266.88022
43.75,-72.75,10.0,10.0,3.0,252.38928,265.54337
43.75,-72.25,10.0,10.0,2.0,252.91382,266.20856
43.75,-71.75,10.0,10.0,2.0,253.26938,265.92856
43.75,-71.25,10.0,10.0,2.0,254.11194,266.5708
43.75,-70.75,10.0,9.0,2.0,255.62076,268.09784
43.75,-70.25,10.0,9.0,2.0,256.80438,268.333
43.75,-69.75,10.0,8.0,2.0,257.51675,268.8497
43.75,-69.25,10.0,8.0,3.0,257.85577,269.27185
43.75,-68.75,10.0,8.0,4.0,258.06506,269.57056
43.75,-66.25,10.0,6.0,8.0,259.75824,270.38837
43.75,-65.75,10.0,5.0,9.0,262.41162,271.00986
43.75,-65.25,10.0,5.0,9.0,261.56995,271.07077
43.75,-64.75,10.0,5.0,8.0,260.91034,270.96457
43.75,-60.25,9.0,2.0,9.0,266.67758,275.01263
43.75,-41.25,0.0,0.0,7.0,278.79193,285.32755
43.75,-40.75,0.0,0.0,7.0,279.03223,285.55478
43.75,-8.25,0.0,0.0,3.0,279.12268,285.46967
43.75,-7.75,0.0,0.0,3.0,278.26898,284.9548
43.75,-7.25,0.0,0.0,3.0,277.33932,284.79422
43.75,-6.75,0.0,0.0,3.0,277.55975,285.16104
43.75,-6.25,0.0,0.0,3.0,277.14536,284.69272
43.75,-5.75,0.0,0.0,3.0,277.84836,285.3854
43.75,-5.25,0.0,0.0,3.0,277.7827,285.11053
43.75,-3.75,0.0,0.0,4.0,276.85565,284.48465
43.75,-1.25,5.0,0.0,4.0,275.0956,283.8122
43.75,-0.75,5.0,0.0,4.0,274.1386,283.1229
43.75,-0.25,7.0,0.0,3.0,273.26935,282.3938
43.75,0.25,7.0,0.0,3.0,272.74478,281.8034
43.75,0.75,7.0,0.0,3.0,272.6598,281.62115
43.75,1.25,7.0,0.0,3.0,272.8105,281.6315
43.75,1.75,7.0,0.0,3.0,272.89062,282.0155
43.75,2.25,7.0,0.0,3.0,272.42215,281.789
43.75,2.75,7.0,0.0,4.0,271.00586,280.09448
43.75,3.25,7.0,0.0,6.0,271.76276,280.84708
43.75,3.75,5.0,0.0,6.0,272.90292,281.84308
43.75,4.25,5.0,0.0,3.0,274.23483,282.90216
43.75,4.75,4.0,0.0,2.0,274.66345,282.69818
43.75,5.25,5.0,0.0,2.0,274.24713,281.598
43.75,5.75,5.0,0.0,4.0,273.64832,280.54077
43.75,6.25,5.0,0.0,5.0,273.0433,279.73438
43.75,6.75,5.0,0.0,6.0,273.44513,280.22757
43.75,7.25,2.0,0.0,6.0,274.92148,282.0898
43.75,7.75,2.0,0.0,3.0,275.38824,282.49432
43.75,8.25,0.0,0.0,3.0,275.73108,282.84418
43.75,9.75,2.0,0.0,3.0,275.0501,281.70667
43.75,10.25,2.0,0.0,3.0,274.69867,282.3697
43.75,10.75,5.0,0.0,3.0,273.1562,280.27838
43.75,11.25,8.0,0.0,3.0,272.45596,278.80374
43.75,11.75,9.0,5.0,3.0,270.02692,274.6548
43.75,12.25,9.0,6.0,1.0,269.74362,274.4376
43.75,12.75,9.0,2.0,1.0,270.9724,276.35626
43.75,13.25,8.0,0.0,1.0,271.48346,278.4106
43.75,13.75,8.0,0.0,2.0,271.41156,278.53278
43.75,15.25,8.0,1.0,2.0,270.4997,278.01312
43.75,15.75,8.0,0.0,3.0,270.7437,279.09662
43.75,16.25,9.0,3.0,3.0,267.28275,276.65897
43.75,16.75,10.0,7.0,3.0,264.7712,273.77448
43.75,17.25,10.0,7.0,3.0,262.9782,271.4826
43.75,17.75,10.0,7.0,4.0,261.3113,269.26624
43.75,18.25,10.0,7.0,3.0,261.92328,269.8008
43.75,18.75,10.0,7.0,1.0,262.27826,269.9766
43.75,19.25,10.0,7.0,1.0,263.12738,270.5501
43.75,19.75,10.0,8.0,1.0,261.99115,269.0211
43.75,20.25,10.0,7.0,1.0,262.67514,269.67023
43.75,20.75,10.0,7.0,1.0,263.15668,270.3637
43.75,21.25,10.0,7.0,1.0,263.70425,271.05728
43.75,21.75,10.0,8.0,1.0,262.06436,269.4956
43.75,22.25,10.0,8.0,1.0,262.35135,269.80374
43.75,22.75,10.0,7.0,1.0,263.12933,270.26407
43.75,23.25,10.0,7.0,1.0,263.65665,270.3549
43.75,23.75,10.0,7.0,1.0,262.98312,270.11316
43.75,24.25,10.0,7.0,1.0,262.2602,269.98303
43.75,24.75,10.0,7.0,2.0,261.8643,269.8797
43.75,25.25,10.0,7.0,1.0,261.90924,269.97842
43.75,25.75,10.0,7.0,1.0,262.1449,270.2222
43.75,26.25,10.0,7.0,1.0,262.29443,270.21317
43.75,26.75,10.0,7.0,1.0,262.29425,270.003
43.75,27.25,10.0,7.0,1.0,262.9829,270.47632
43.75,27.75,10.0,6.0,3.0,263.8415,271.16226
43.75,28.25,10.0,6.0,4.0,265.25436,272.45377
43.75,28.75,10.0,6.0,4.0,265.8569,273.2468
43.75,39.25,9.0,2.0,10.0,270.03488,276.76053
43.75,39.75,5.0,1.0,10.0,272.93076,279.46158
43.75,40.25,10.0,7.0,10.0,263.12637,270.28967
43.75,40.75,10.0,9.0,10.0,260.04675,267.50418
43.75,41.25,10.0,8.0,10.0,262.89755,270.26678
43.75,41.75,10.0,5.0,10.0,264.19794,271.5882
43.75,42.25,10.0,8.0,7.0,263.04303,270.6439
43.75,42.75,10.0,9.0,6.0,262.48468,270.2322
43.75,43.25,10.0,3.0,6.0,266.37494,274.00903
43.75,43.75,8.0,2.0,5.0,270.72296,277.8603
43.75,44.25,8.0,1.0,4.0,271.0801,277.99628
43.75,44.75,8.0,2.0,4.0,270.94257,277.65118
43.75,45.25,8.0,2.0,3.0,270.82568,277.2715
43.75,45.75,8.0,2.0,3.0,270.8554,277.08313
43.75,46.25,7.0,1.0,2.0,271.47446,277.69724
43.75,46.75,7.0,1.0,2.0,272.01376,278.1254
43.75,47.25,7.0,0.0,2.0,271.95758,278.20416
43.75,51.25,6.0,0.0,0.0,272.51483,279.54108
43.75,51.75,7.0,0.0,0.0,272.431,279.53247
43.75,52.25,8.0,0.0,0.0,272.07922,279.3153
43.75,52.75,7.0,0.0,0.0,272.14038,279.7254
43.75,53.25,7.0,0.0,0.0,272.38226,280.6498
43.75,53.75,7.0,0.0,0.0,272.34467,281.23404
43.75,54.25,7.0,0.0,0.0,271.64325,281.1212
43.75,54.75,9.0,0.0,0.0,270.97754,280.9319
43.75,55.25,10.0,0.0,0.0,270.71255,280.83063
43.75,55.75,10.0,0.0,0.0,270.5836,280.6629
43.75,56.25,10.0,0.0,0.0,270.38965,280.4287
43.75,56.75,10.0,0.0,0.0,270.4044,280.32312
43.75,57.25,10.0,0.0,0.0,270.25616,280.13336
43.75,57.75,10.0,0.0,0.0,269.96265,279.81512
43.75,58.25,10.0,0.0,0.0,269.46786,279.4897
43.75,58.75,10.0,0.0,0.0,269.37878,279.42126
43.75,59.25,10.0,0.0,0.0,268.93393,279.00665
43.75,59.75,10.0,0.0,1.0,269.0152,278.89972
43.75,60.25,10.0,0.0,1.0,269.11713,278.8425
43.75,60.75,10.0,0.0,1.0,269.34772,278.79105
43.75,61.25,10.0,0.0,1.0,269.49127,278.60345
43.75,61.75,10.0,0.0,1.0,269.83978,278.58575
43.75,62.25,10.0,0.0,1.0,269.97916,278.48233
43.75,62.75,10.0,0.0,1.0,270.21933,278.50104
43.75,63.25,10.0,0.0,0.0,270.27393,278.5097
43.75,63.75,10.0,0.0,0.0,270.41727,278.68353
43.75,64.25,10.0,0.0,0.0,270.67026,278.98557
43.75,64.75,10.0,0.0,0.0,270.76642,279.16315
43.75,65.25,9.0,0.0,0.0,270.9768,279.41937
43.75,65.75,9.0,0.0,0.0,271.0756,279.63727
43.75,66.25,9.0,0.0,1.0,271.16757,279.79214
43.75,66.75,9.0,0.0,1.0,271.00476,279.76746
43.75,67.25,9.0,0.0,1.0,270.9027,279.90167
43.75,67.75,10.0,1.0,1.0,270.0934,279.1597
43.75,68.25,10.0,1.0,1.0,268.446,277.49982
43.75,68.75,10.0,1.0,1.0,268.1205,276.84418
43.75,69.25,10.0,1.0,1.0,270.37216,278.49557
43.75,69.75,10.0,0.0,1.0,271.10446,278.8291
43.75,70.25,10.0,0.0,1.0,271.086,278.56418
43.75,70.75,10.0,0.0,1.0,271.36304,278.56223
43.75,71.25,10.0,0.0,1.0,271.23788,278.36993
43.75,71.75,10.0,0.0,3.0,271.3167,278.3144
43.75,72.25,10.0,0.0,3.0,271.3751,278.28705
43.75,72.75,10.0,0.0,3.0,271.09744,278.24582
43.75,73.25,10.0,0.0,3.0,270.80548,278.5047
43.75,73.75,9.0,0.0,3.0,270.59598,278.8004
43.75,74.25,10.0,0.0,4.0,269.36652,278.12418
43.75,74.75,10.0,0.0,2.0,268.06332,277.38104
43.75,75.25,10.0,0.0,2.0,267.77118,277.11298
43.75,75.75,10.0,0.0,2.0,267.85635,277.10843
43.75,76.25,10.0,0.0,2.0,267.95074,277.18756
43.75,76.75,10.0,0.0,2.0,267.66333,276.9826
43.75,77.25,10.0,0.0,3.0,266.81766,276.40552
43.75,77.75,10.0,0.0,3.0,265.8549,275.7461
43.75,78.25,10.0,0.0,3.0,265.29428,275.28336
43.75,78.75,10.0,4.0,2.0,263.59515,273.73892
43.75,79.25,10.0,0.0,1.0,264.62762,274.68277
43.75,79.75,10.0,1.0,1.0,264.31976,274.39404
43.75,80.25,10.0,5.0,1.0,263.38373,273.50592
43.75,80.75,10.0,8.0,2.0,261.34964,271.64777
43.75,81.25,10.0,10.0,2.0,259.94843,270.1678
43.75,81.75,10.0,10.0,2.0,258.3415,268.2995
43.75,82.25,10.0,10.0,3.0,257.01993,266.59317
43.75,82.75,10.0,10.0,3.0,254.97469,264.30304
43.75,83.25,10.0,10.0,2.0,253.37642,262.53592
43.75,83.75,10.0,10.0,3.0,251.39941,260.64932
43.75,84.25,10.0,10.0,2.0,246.20927,256.51828
43.75,84.75,10.0,10.0,2.0,249.09163,258.81268
43.75,85.25,10.0,10.0,2.0,250.38535,260.06915
43.75,85.75,10.0,10.0,2.0,252.65024,262.382
43.75,86.25,10.0,10.0,2.0,253.04805,263.08594
43.75,86.75,10.0,10.0,2.0,255.5723,265.23965
43.75,87.25,10.0,10.0,2.0,255.50288,265.12738
43.75,87.75,10.0,10.0,0.0,255.74414,265.12497
43.75,88.25,10.0,10.0,0.0,251.13591,262.5617
43.75,88.75,10.0,10.0,0.0,251.89937,263.61267
43.75,89.25,10.0,10.0,0.0,253.20578,264.95883
43.75,89.75,10.0,10.0,0.0,254.51619,266.68362
43.75,90.25,10.0,10.0,0.0,254.9884,267.32376
43.75,90.75,10.0,10.0,0.0,256.04404,268.40936
43.75,91.25,10.0,10.0,0.0,256.45267,268.8997
43.75,91.75,10.0,10.0,0.0,256.2583,268.60062
43.75,92.25,10.0,10.0,0.0,255.21732,267.3851
43.75,92.75,10.0,10.0,0.0,255.94604,267.91843
43.75,93.25,10.0,10.0,0.0,253.52388,265.7639
43.75,93.75,10.0,10.0,0.0,252.84895,265.28683
43.75,94.25,10.0,10.0,0.0,258.0135,269.49496
43.75,94.75,10.0,10.0,0.0,260.16434,271.47064
43.75,95.25,10.0,9.0,0.0,260.5441,272.02258
43.75,95.75,10.0,9.0,0.0,260.36908,272.1097
43.75,96.25,10.0,10.0,0.0,258.29526,270.63788
43.75,96.75,10.0,10.0,0.0,257.91977,270.54623
43.75,97.25,10.0,10.0,0.0,257.21307,270.15475
43.75,97.75,10.0,10.0,0.0,256.5083,269.65387
43.75,98.25,10.0,10.0,0.0,255.71074,269.0358
43.75,98.75,10.0,10.0,0.0,255.68372,268.98517
43.75,99.25,10.0,10.0,0.0,256.52545,269.7757
43.75,99.75,10.0,10.0,0.0,256.93762,270.24103
43.75,100.25,10.0,10.0,0.0,256.2697,269.53076
43.75,100.75,10.0,10.0,0.0,255.3115,268.68185
43.75,101.25,10.0,10.0,0.0,255.57613,268.76752
43.75,101.75,10.0,10.0,0.0,256.107,269.08612
43.75,102.25,10.0,10.0,0.0,255.61014,268.48074
43.75,102.75,10.0,10.0,0.0,255.15059,268.0135
43.75,103.25,10.0,10.0,0.0,255.39668,268.1724
43.75,103.75,10.0,10.0,0.0,253.93222,266.7691
43.75,104.25,10.0,10.0,0.0,254.87119,267.56995
43.75,104.75,10.0,10.0,0.0,254.64145,267.13422
43.75,105.25,10.0,10.0,0.0,254.15913,266.32114
43.75,105.75,10.0,10.0,0.0,253.77109,265.61334
43.75,106.25,10.0,10.0,0.0,253.4812,264.99072
43.75,106.75,10.0,10.0,0.0,253.86992,265.08295
43.75,107.25,10.0,10.0,0.0,254.08842,265.09146
43.75,107.75,10.0,10.0,0.0,253.58054,264.58075
43.75,108.25,10.0,10.0,0.0,253.29758,264.21106
43.75,108.75,10.0,10.0,0.0,252.94174,263.89484
43.75,109.25,10.0,10.0,0.0,254.31815,265.16904
43.75,109.75,10.0,10.0,0.0,253.27646,264.34296
43.75,110.25,10.0,10.0,0.0,251.75566,263.14734
43.75,110.75,10.0,10.0,0.0,251.8822,263.47992
43.75,111.25,10.0,10.0,0.0,250.64224,262.66205
43.75,111.75,10.0,10.0,0.0,250.47134,262.89758
43.75,112.25,10.0,10.0,0.0,249.85957,262.0976
43.75,112.75,10.0,10.0,0.0,250.04514,261.91144
43.75,113.25,10.0,10.0,0.0,250.49922,262.09125
43.75,113.75,10.0,10.0,0.0,249.80289,261.32617
43.75,114.25,10.0,10.0,0.0,249.26968,260.84427
43.75,114.75,10.0,10.0,0.0,248.78384,260.51678
43.75,115.25,10.0,10.0,0.0,248.84122,260.68768
43.75,115.75,10.0,10.0,0.0,249.03532,260.9303
43.75,116.25,10.0,10.0,0.0,249.55173,261.27866
43.75,116.75,10.0,10.0,0.0,249.9205,261.34094
43.75,117.25,10.0,10.0,0.0,249.81926,261.14282
43.75,117.75,10.0,10.0,0.0,251.17964,262.16464
43.75,118.25,10.0,10.0,0.0,253.80798,264.58612
43.75,118.75,10.0,10.0,0.0,254.21664,265.4959
43.75,119.25,10.0,10.0,0.0,254.99805,266.69083
43.75,119.75,10.0,10.0,0.0,255.98843,267.42914
43.75,120.25,10.0,10.0,0.0,257.27545,267.97443
43.75,120.75,10.0,10.0,0.0,257.23505,267.30734
43.75,121.25,10.0,10.0,0.0,257.1491,266.84235
43.75,121.75,10.0,10.0,0.0,256.77435,266.32855
43.75,122.25,10.0,10.0,0.0,256.02435,265.4974
43.75,122.75,10.0,10.0,0.0,255.70999,265.0772
43.75,123.25,10.0,10.0,0.0,255.95096,265.1002
43.75,123.75,10.0,10.0,0.0,255.68503,264.7351
43.75,124.25,10.0,10.0,0.0,255.33398,264.29785
43.75,124.75,10.0,10.0,0.0,254.7441,263.58328
43.75,125.25,10.0,10.0,0.0,253.547,262.58948
43.75,125.75,10.0,10.0,0.0,252.04155,261.92044
43.75,126.25,10.0,10.0,0.0,250.40959,261.03302
43.75,126.75,10.0,10.0,0.0,250.18999,261.26
43.75,127.25,10.0,10.0,0.0,248.61414,259.86078
43.75,127.75,10.0,10.0,0.0,248.87016,260.08807
43.75,128.25,10.0,10.0,0.0,249.1978,260.30182
43.75,128.75,10.0,10.0,0.0,249.38708,260.4169
43.75,129.25,10.0,10.0,0.0,249.332,260.2825
43.75,129.75,10.0,10.0,0.0,248.88835,259.5147
43.75,130.25,10.0,10.0,0.0,250.70926,260.77838
43.75,130.75,10.0,10.0,0.0,250.84421,260.27875
43.75,131.25,10.0,10.0,0.0,252.95053,261.55542
43.75,131.75,10.0,10.0,0.0,255.31303,263.06516
43.75,132.25,10.0,10.0,0.0,254.80984,262.2373
43.75,132.75,10.0,10.0,0.0,253.50662,260.89
43.75,133.25,10.0,10.0,0.0,253.42827,260.82733
43.75,133.75,10.0,10.0,0.0,251.94766,259.6032
43.75,134.25,10.0,10.0,0.0,252.07414,259.69504
43.75,134.75,10.0,10.0,0.0,254.57236,262.0488
43.75,135.25,10.0,10.0,0.0,256.18082,263.5349
43.75,141.25,10.0,10.0,7.0,262.02222,267.7337
43.75,141.75,10.0,10.0,7.0,263.67377,269.58783
43.75,142.25,10.0,10.0,7.0,261.15826,268.11484
43.75,142.75,10.0,10.0,7.0,258.8794,266.4865
43.75,143.25,10.0,10.0,6.0,257.04373,264.7428
43.75,143.75,10.0,10.0,6.0,261.1519,268.5495
43.75,144.25,10.0,10.0,6.0,262.2301,269.19003
43.75,144.75,10.0,10.0,6.0,262.3515,268.74792
43.75,145.25,10.0,9.0,5.0,263.87726,269.6827
43.75,145.75,10.0,6.0,6.0,265.5558,271.27747
43.75,146.75,10.0,5.0,7.0,266.55762,272.23468
44.25,-124.25,0.0,0.0,1.0,279.17303,285.30777
44.25,-123.75,0.0,0.0,2.0,277.32596,283.8222
44.25,-123.25,0.0,0.0,0.0,277.1761,283.98993
44.25,-122.75,4.0,0.0,1.0,274.78323,282.59317
44.25,-122.25,5.0,0.0,1.0,272.3665,280.61002
44.25,-121.75,9.0,0.0,1.0,269.8634,278.06992
44.25,-121.25,7.0,0.0,0.0,271.50803,279.11383
44.25,-120.75,8.0,0.0,0.0,270.43634,277.81744
44.25,-120.25,9.0,0.0,1.0,269.47168,276.63574
44.25,-119.75,8.0,0.0,1.0,269.5922,276.6835
44.25,-119.25,8.0,0.0,1.0,268.74506,276.3255
44.25,-118.75,8.0,0.0,1.0,267.75552,275.8165
44.25,-118.25,8.0,0.0,1.0,267.10638,275.67215
44.25,-117.75,7.0,0.0,1.0,267.88962,276.54196
44.25,-117.25,6.0,0.0,1.0,268.69095,277.23517
44.25,-116.75,7.0,0.0,1.0,268.78656,277.22998
44.25,-116.25,9.0,0.0,2.0,266.39597,275.2448
44.25,-115.75,10.0,1.0,2.0,264.88055,274.32294
44.25,-115.25,10.0,6.0,2.0,262.6414,272.866
44.25,-114.75,10.0,8.0,0.0,261.5417,272.27533
44.25,-114.25,10.0,6.0,0.0,261.84988,272.76773
44.25,-113.75,10.0,6.0,0.0,261.437,272.69516
44.25,-113.25,10.0,6.0,0.0,261.0396,272.5604
44.25,-112.75,10.0,5.0,0.0,261.38983,273.08173
44.25,-112.25,10.0,2.0,1.0,262.1965,274.01352
44.25,-111.75,10.0,3.0,3.0,261.7375,273.9859
44.25,-111.25,10.0,3.0,4.0,261.30414,274.0456
44.25,-110.75,10.0,6.0,3.0,259.85883,273.14676
44.25,-110.25,10.0,6.0,2.0,259.23593,272.94427
44.25,-109.75,10.0,6.0,2.0,259.04742,272.67242
44.25,-109.25,10.0,2.0,0.0,261.65393,274.5987
44.25,-108.75,10.0,1.0,0.0,264.16815,276.46515
44.25,-108.25,10.0,0.0,0.0,265.66632,277.55548
44.25,-107.75,10.0,0.0,0.0,266.02576,277.61807
44.25,-107.25,10.0,4.0,1.0,262.9715,274.21777
44.25,-106.75,10.0,0.0,1.0,265.24564,276.5999
44.25,-106.25,10.0,0.0,1.0,266.31366,277.73605
44.25,-105.75,10.0,0.0,0.0,266.37173,277.77008
44.25,-105.25,10.0,0.0,0.0,266.36053,277.9262
44.25,-104.75,10.0,0.0,0.0,266.29987,277.97256
44.25,-104.25,10.0,1.0,0.0,265.28973,276.85968
44.25,-103.75,10.0,1.0,0.0,265.27368,276.60364
44.25,-103.25,10.0,0.0,0.0,267.55328,278.3452
44.25,-102.75,10.0,1.0,0.0,267.76218,277.90927
44.25,-102.25,10.0,1.0,0.0,267.40875,277.34158
44.25,-101.75,10.0,1.0,0.0,267.16324,277.05527
44.25,-101.25,10.0,1.0,0.0,266.86237,276.55655
44.25,-100.75,10.0,1.0,0.0,266.71722,276.1773
44.25,-100.25,10.0,1.0,0.0,266.35907,275.614
44.25,-99.75,10.0,1.0,0.0,265.94998,275.42902
44.25,-99.25,10.0,1.0,0.0,265.21478,274.87018
44.25,-98.75,10.0,2.0,0.0,264.95413,274.44907
44.25,-98.25,10.0,1.0,1.0,265.65128,274.58987
44.25,-97.75,10.0,2.0,1.0,265.5995,274.20172
44.25,-97.25,10.0,4.0,1.0,264.96558,273.52045
44.25,-96.75,10.0,5.0,1.0,264.586,273.21722
44.25,-96.25,10.0,6.0,1.0,264.01465,272.75336
44.25,-95.75,10.0,8.0,1.0,264.01083,272.38516
44.25,-95.25,10.0,8.0,1.0,264.35483,272.38275
44.25,-94.75,10.0,8.0,1.0,264.52988,272.24725
44.25,-94.25,10.0,7.0,1.0,264.5367,272.22336
44.25,-93.75,10.0,7.0,0.0,264.47543,272.04068
44.25,-93.25,10.0,8.0,0.0,264.35486,271.57266
44.25,-92.75,10.0,8.0,0.0,263.94476,271.3377
44.25,-92.25,10.0,9.0,0.0,264.05136,271.23138
44.25,-91.75,10.0,8.0,0.0,264.05026,271.3765
44.25,-91.25,10.0,8.0,0.0,263.93335,271.43683
44.25,-90.75,10.0,8.0,0.0,263.55438,271.39334
44.25,-90.25,10.0,8.0,0.0,263.09964,271.38272
44.25,-89.75,10.0,8.0,0.0,262.63028,271.28
44.25,-89.25,10.0,8.0,0.0,262.56323,271.37335
44.25,-88.75,10.0,8.0,0.0,263.00024,271.7365
44.25,-88.25,10.0,7.0,0.0,263.75287,271.73486
44.25,-87.75,10.0,7.0,0.0,264.6214,272.25128
44.25,-87.25,10.0,7.0,0.0,264.20535,272.59854
44.25,-86.75,10.0,6.0,2.0,264.2055,272.5286
44.25,-86.25,10.0,6.0,3.0,265.0468,272.31277
44.25,-85.75,10.0,7.0,2.0,264.05316,271.80844
44.25,-85.25,10.0,9.0,1.0,262.97607,271.19598
44.25,-84.75,10.0,9.0,1.0,262.69183,270.93182
44.25,-84.25,10.0,9.0,1.0,262.5129,270.89804
44.25,-83.75,10.0,8.0,1.0,262.64313,271.2891
44.25,-83.25,10.0,9.0,2.0,262.28928,270.59155
44.25,-82.75,10.0,10.0,2.0,261.8459,270.17297
44.25,-82.25,10.0,10.0,3.0,261.53183,269.8913
44.25,-81.75,10.0,10.0,3.0,261.1941,269.50223
44.25,-81.25,10.0,10.0,5.0,261.56268,269.26645
44.25,-80.75,10.0,10.0,1.0,260.11176,268.2312
44.25,-80.25,10.0,10.0,4.0,259.27335,267.64462
44.25,-79.75,10.0,10.0,3.0,258.8043,267.92407
44.25,-79.25,10.0,10.0,3.0,258.47876,267.46735
44.25,-78.75,10.0,10.0,3.0,257.51785,267.50714
44.25,-78.25,10.0,10.0,3.0,257.59503,267.96838
44.25,-77.75,10.0,10.0,3.0,257.3773,267.77396
44.25,-77.25,10.0,10.0,3.0,257.6818,267.8072
44.25,-76.75,10.0,10.0,3.0,257.77557,267.75357
44.25,-76.25,10.0,10.0,3.0,257.1474,267.88315
44.25,-75.75,10.0,10.0,3.0,256.4112,267.71555
44.25,-75.25,10.0,10.0,3.0,255.08603,267.20642
44.25,-74.75,10.0,10.0,3.0,253.64478,266.25656
44.25,-74.25,10.0,10.0,3.0,253.2358,266.11707
44.25,-73.75,10.0,10.0,3.0,252.3909,265.08844
44.25,-73.25,10.0,10.0,3.0,254.74625,266.29288
44.25,-72.75,10.0,10.0,3.0,251.42976,264.54413
44.25,-72.25,10.0,10.0,3.0,251.43767,264.9814
44.25,-71.75,10.0,10.0,3.0,251.1412,263.19012
44.25,-71.25,10.0,10.0,3.0,251.47958,263.0877
